client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,risk_tier,accounts_to_assign,accounts_to_assign_final,high_rank
1360,Richardson LLC,Corporate,Financial Services,Medium,IR,0,0,1,1,1,0.5,High,6,6,767
1361,"Mack, Smith and Richardson",Financial Institution,Financial Services,Medium,IN,1,0,0,0,1,0,High,6,6,768
1362,Weaver and Sons,NGO,Import/Export,Medium,IN,0,0,0,0,0,0,Medium,4,4,
1363,Buchanan-Drake,Corporate,Tech,Low,DE,0,0,0,0,0,1,Medium,4,4,
1364,Alvarado-Wallace,Corporate,Retail,Low,DE,0,0,0,0,0,0,Low,2,2,
1365,Mcdonald and Sons,Individual,Import/Export,Medium,CN,0,0,0,0,0,0,Medium,4,4,
1366,"Allen, Gomez and Thompson",Financial Institution,Real Estate,Medium,RU,0,0,0,1,0,0,Medium,4,4,
1367,Moore Group,NGO,NGO/Charity,High,AE,0,0,0,0,0,0,High,6,6,769
1368,House Inc,Financial Institution,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,6,770
1369,Watkins PLC,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,6,771
1370,"David, Gordon and Richardson",Individual,Import/Export,Medium,IN,0,0,0,0,0,0,Medium,4,4,
1371,"Cunningham, Williams and Flores",NGO,Real Estate,Medium,IR,0,0,1,1,0,0,High,6,6,772
1372,Swanson PLC,Corporate,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1373,Bridges-Moore,Individual,Retail,Low,JP,0,0,0,0,0,0,Low,2,2,
1374,Rodriguez-Lewis,Individual,Real Estate,Medium,CN,0,0,0,0,0,0,Medium,4,4,
1375,Daniel-Davies,Individual,Financial Services,Medium,AF,1,0,0,0,1,0,High,6,6,773
1376,Alexander PLC,Corporate,Casino/Gambling,High,DE,0,0,0,0,0,0,High,6,6,774
1377,Watson LLC,Corporate,Import/Export,Medium,VE,1,0,0,1,0,0,High,6,6,775
1378,"Collier, Williams and Harris",NGO,Defense/Arms,High,UK,0,0,0,0,1,1,High,6,6,776
1379,Duffy-Owens,Financial Institution,Tech,Low,JP,0,0,0,0,0,0,Low,2,2,
1380,"Gardner, Price and Adams",NGO,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,6,777
1381,Proctor and Sons,Financial Institution,Casino/Gambling,High,KP,0,0,1,1,0,0,High,6,6,778
1382,Smith-Maxwell,Individual,Consulting,Low,RU,0,0,0,1,0,0,Low,2,2,
1383,Doyle-Johnson,Individual,Financial Services,Medium,FR,0,0,0,0,1,0,Medium,4,4,
1384,"Harvey, Diaz and Mcmahon",Corporate,Import/Export,Medium,NL,1,0,0,0,0,0,High,6,6,779
1385,"Gray, Parker and Mendez",Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,6,780
1386,"Harmon, Maldonado and Martinez",Corporate,Retail,Low,FR,0,0,0,0,0,0,Low,2,2,
1387,"Soto, Browning and Turner",NGO,Casino/Gambling,High,US,0,0,0,0,0,0,High,6,6,781
1388,"Gardner, Miranda and Horton",NGO,Import/Export,Medium,IN,0,0,0,0,0,0,Medium,4,4,
1389,Davis-Owen,Financial Institution,Casino/Gambling,High,UK,0,0,0,0,0,0,High,6,6,782
1390,"Evans, Tapia and Smith",Individual,Crypto Exchange,High,CH,0,0,0,0,0,0,High,6,6,783
1391,Gutierrez-Myers,Financial Institution,Crypto Exchange,High,AE,0,0,0,0,0,0,High,6,6,784
1392,Ross PLC,Corporate,NGO/Charity,High,AF,0,0,0,0,0,0.5,High,6,6,785
1393,"Taylor, Hernandez and Smith",NGO,Consulting,Low,US,0,0,0,0,0,0,Low,2,2,
1394,Fowler Inc,Corporate,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,6,786
1395,May-King,Individual,Energy/Oil,High,IR,1,0,1,1,1,0,High,6,6,787
1396,"Singleton, Mcintyre and Newman",NGO,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
1397,"Olson, Dorsey and Smith",Financial Institution,Tech,Low,KP,0,0,1,1,0,0,High,6,6,788
1398,Chambers LLC,NGO,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1399,Johns-Reid,Corporate,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
1400,Valdez-Richardson,Individual,Crypto Exchange,High,SY,0,0,0,1,0,0,High,6,6,789
1401,Fuller-Ewing,NGO,Casino/Gambling,High,DE,0,0,0,0,0,0,High,6,6,790
1402,Peterson-Hernandez,Individual,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,6,791
1403,"George, Miles and Fletcher",Financial Institution,Financial Services,Medium,JP,0,0,0,0,1,0,Medium,4,4,
1404,Martin-Santos,Corporate,Real Estate,Medium,JP,0,0,0,0,0,1,Medium,4,4,
1405,Scott-Adams,Corporate,Real Estate,Medium,NL,0,0,0,0,0,0,Medium,4,4,
1406,Berry-Hernandez,Individual,Consulting,Low,SG,0,0,0,0,0,0,Low,2,2,
1407,"White, Scott and Zimmerman",NGO,Casino/Gambling,High,JP,0,0,0,0,0,1,High,6,6,792
1408,Lewis Group,Individual,Financial Services,Medium,SY,0,0,0,1,1,0,Medium,4,4,
1409,"Mora, Norton and Golden",Corporate,Real Estate,Medium,IR,0,0,1,1,0,0.5,High,6,6,793
1410,"Martin, Cline and King",NGO,Crypto Exchange,High,CH,0,0,0,0,0,0,High,6,6,794
1411,Morrison-Shaw,Individual,Casino/Gambling,High,AF,0,0,0,0,0,0,High,6,6,795
1412,"Murray, Kemp and Williams",Financial Institution,Crypto Exchange,High,IN,0,0,0,0,0,0,High,6,6,796
1413,Johnson-Pearson,NGO,Crypto Exchange,High,JP,0,0,0,0,0,0,High,6,6,797
1414,Smith Inc,Individual,Retail,Low,CA,0,0,0,0,0,0,Low,2,2,
1415,Rice-Davis,Corporate,Consulting,Low,LB,0,0,0,0,0,1,Medium,4,4,
1416,Ramos PLC,NGO,Casino/Gambling,High,US,0,0,0,0,0,0,High,6,6,798
1417,"Hughes, Berry and Acosta",NGO,Consulting,Low,AU,0,0,0,0,0,0,Low,2,2,
1418,Harris PLC,Financial Institution,Import/Export,Medium,US,0,0,0,0,0,0,Medium,4,4,
1419,"White, Krause and Jones",NGO,Real Estate,Medium,JP,0,0,0,0,0,0.5,Medium,4,4,
1420,"Thomas, White and Escobar",Financial Institution,Defense/Arms,High,SD,0,0,0,1,1,0,High,6,6,799
1421,"Mosley, Lawrence and Christensen",Financial Institution,Crypto Exchange,High,US,0,1,0,0,0,0,High,6,6,800
1422,Bailey Ltd,Individual,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
1423,"Terrell, Torres and Sanchez",Financial Institution,Retail,Low,VE,0,0,0,1,0,0,Low,2,2,
1424,"Walker, Warren and Beasley",Financial Institution,Casino/Gambling,High,SD,0,0,0,1,0,0,High,6,6,801
1425,Fuller LLC,Corporate,NGO/Charity,High,IN,0,0,0,0,0,0.5,High,6,6,802
1426,"Smith, Valencia and Robbins",Individual,Import/Export,Medium,IR,0,0,1,1,0,0,High,6,6,803
1427,Bennett Ltd,Corporate,Consulting,Low,US,0,0,0,0,0,0,Low,2,2,
1428,"Bradley, Page and Marsh",Corporate,Tech,Low,CH,0,0,0,0,0,1,Medium,4,4,
1429,Cordova-Humphrey,Financial Institution,Casino/Gambling,High,IN,0,0,0,0,0,0,High,6,6,804
1430,Ferguson LLC,Corporate,Real Estate,Medium,SG,0,0,0,0,0,0,Medium,4,4,
1431,Mendoza-Flores,Corporate,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
1432,Porter PLC,Individual,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
1433,"Lozano, Oconnell and Tapia",Individual,Casino/Gambling,High,VE,0,1,0,1,0,0,High,6,6,805
1434,"Graham, Johnson and Lee",Financial Institution,Import/Export,Medium,SY,0,0,0,1,0,0,Medium,4,4,
1435,"Calhoun, Moore and Buck",Corporate,Tech,Low,DE,0,0,0,0,0,0.5,Low,2,2,
1436,Chang PLC,Corporate,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1437,Huffman-Shannon,NGO,Real Estate,Medium,DE,0,0,0,0,0,0,Medium,4,4,
1438,Ramirez-Mckenzie,Corporate,Consulting,Low,SD,0,0,0,1,0,0.5,Low,2,2,
1439,"Caldwell, Garcia and James",NGO,Crypto Exchange,High,AF,0,0,0,0,0,0,High,6,6,806
1440,"Edwards, Delacruz and Sutton",Financial Institution,NGO/Charity,High,US,0,0,0,0,0,0,High,6,6,807
1441,"Noble, Anderson and Hunter",Corporate,Import/Export,Medium,AE,0,0,0,0,0,0,Medium,4,4,
1442,"Hansen, Page and Jackson",Financial Institution,Defense/Arms,High,SY,0,0,0,1,1,0,High,6,6,808
1443,Thomas-Rose,Corporate,Defense/Arms,High,CH,0,0,0,0,1,0,High,6,6,809
1444,Novak-Adkins,NGO,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,6,810
1445,Gonzales LLC,NGO,NGO/Charity,High,AF,0,0,0,0,0,0.5,High,6,6,811
1446,"Wright, Marshall and Taylor",Individual,Defense/Arms,High,JP,0,0,0,0,1,0,High,6,6,812
1447,Greene and Sons,Individual,Crypto Exchange,High,US,0,0,0,0,0,0,High,6,6,813
1448,Summers PLC,Financial Institution,Import/Export,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1449,"Hernandez, Lee and Carroll",NGO,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
1450,Spence-Silva,Corporate,Financial Services,Medium,DE,0,0,0,0,1,0,Medium,4,4,
1451,Reyes-Reynolds,Individual,Retail,Low,AU,0,0,0,0,0,0,Low,2,2,
1452,Carlson-Rodriguez,Financial Institution,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
1453,"Watson, Watson and Boone",Individual,Financial Services,Medium,SD,0,0,0,1,1,0,Medium,4,4,
1454,"Sharp, Hughes and Green",Financial Institution,Retail,Low,LB,0,0,0,0,0,0,Low,2,2,
1455,"Farrell, Weaver and Clark",Financial Institution,Import/Export,Medium,LB,0,0,0,0,0,0,Medium,4,4,
1456,Parks Ltd,Individual,NGO/Charity,High,CH,0,0,0,0,0,0,High,6,6,814
1457,Anderson Ltd,NGO,Retail,Low,SG,0,0,0,0,0,0.5,Low,2,2,
1458,Moss Ltd,Financial Institution,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,6,815
1459,Fleming Ltd,Individual,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
1460,"Brooks, Thomas and Hanna",Corporate,Import/Export,Medium,DE,0,0,0,0,0,0.5,Medium,4,4,
1461,Woods PLC,Corporate,Crypto Exchange,High,IN,0,0,0,0,0,0,High,6,6,816
1462,Guzman-Kent,NGO,Import/Export,Medium,SY,0,0,0,1,0,0.5,Medium,4,4,
1463,"Anderson, Reynolds and Landry",Corporate,Crypto Exchange,High,SG,0,0,0,0,0,0,High,6,6,817
1464,"Walsh, Rowe and Wright",NGO,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
1465,Rodgers-Simmons,Corporate,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,6,818
1466,"Roberson, Boyer and Rogers",NGO,Financial Services,Medium,US,0,0,0,0,1,0,Medium,4,4,
1467,Golden Inc,Individual,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,6,819
1468,Benson and Sons,Corporate,Crypto Exchange,High,IN,0,0,0,0,0,0.5,High,6,6,820
1469,"Young, Moreno and Booth",NGO,Defense/Arms,High,KP,0,0,1,1,1,0,High,6,6,821
1470,Perez-Carter,NGO,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,6,822
1471,Porter PLC,NGO,Tech,Low,AU,0,0,0,0,0,0.5,Low,2,2,
1472,Johnson Group,NGO,Crypto Exchange,High,DE,0,0,0,0,0,0,High,6,6,823
1473,"Larson, Fry and Logan",Financial Institution,Tech,Low,AF,0,0,0,0,0,0,Low,2,2,
1474,Gutierrez and Sons,Individual,Energy/Oil,High,KP,0,0,1,1,1,0,High,6,6,824
1475,Vega-Villanueva,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,6,825
1476,Martinez-Shaw,Corporate,Crypto Exchange,High,CH,0,0,0,0,0,0.5,High,6,6,826
1477,Fields Ltd,Financial Institution,NGO/Charity,High,CH,0,0,0,0,0,0,High,6,6,827
1478,"Castillo, Lee and Williams",Individual,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
1479,Chandler-Scott,Individual,Tech,Low,VE,0,0,0,1,0,0,Low,2,2,
1480,Burns PLC,Financial Institution,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,6,828
1481,Barnes-King,Individual,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
1482,Hull-Hudson,NGO,NGO/Charity,High,CN,0,0,0,0,0,0,High,6,6,829
1483,Pena-Richardson,Financial Institution,Retail,Low,SY,0,0,0,1,0,0,Low,2,2,
1484,Evans Inc,Financial Institution,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,6,830
1485,Weaver LLC,NGO,Casino/Gambling,High,AF,0,0,0,0,0,0,High,6,6,831
1486,Hogan Group,Individual,Consulting,Low,CH,0,0,0,0,0,0,Low,2,2,
1487,Swanson-Campbell,Financial Institution,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,6,832
1488,Walker-Hooper,Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1489,Benson-Hernandez,Corporate,Casino/Gambling,High,LB,0,0,0,0,0,0.5,High,6,6,833
1490,Gardner-Woods,Individual,Defense/Arms,High,SD,0,0,0,1,1,0,High,6,6,834
1491,"Hopkins, Lane and Duncan",Individual,Defense/Arms,High,SG,0,0,0,0,1,0,High,6,6,835
1492,Hawkins Inc,NGO,Real Estate,Medium,CN,0,0,0,0,0,0,Medium,4,4,
1493,Salazar and Sons,Corporate,Consulting,Low,LB,0,0,0,0,0,0,Low,2,2,
1494,"Brown, Hunt and Bell",NGO,NGO/Charity,High,AU,0,0,0,0,0,0,High,6,6,836
1495,"Morton, Martinez and Fernandez",Individual,Defense/Arms,High,AE,0,0,0,0,1,0,High,6,6,837
1496,Hernandez and Sons,Financial Institution,Defense/Arms,High,US,0,0,0,0,1,0,High,6,6,838
1497,Hernandez PLC,Corporate,NGO/Charity,High,SY,1,0,0,1,0,0,High,6,6,839
1498,Gonzales Group,NGO,Retail,Low,SG,0,0,0,0,0,0.5,Low,2,2,
1499,Patel-Jones,NGO,Real Estate,Medium,AE,0,0,0,0,0,0.5,Medium,4,4,
1500,"Harper, Rubio and Ross",Corporate,Tech,Low,JP,0,0,0,0,0,0,Low,2,2,
1501,Young-Singh,Financial Institution,NGO/Charity,High,VE,0,0,0,1,0,0,High,6,6,840
1502,Casey LLC,Corporate,Energy/Oil,High,JP,0,0,0,0,1,0,High,6,6,841
1503,Ward-Harris,Individual,Financial Services,Medium,VE,1,1,0,1,1,0,High,6,6,842
1504,Riley-Wyatt,Corporate,Real Estate,Medium,JP,0,0,0,0,0,0,Medium,4,4,
1505,Powell-Webster,NGO,Real Estate,Medium,DE,1,0,0,0,0,0,High,6,6,843
1506,Swanson Inc,NGO,Import/Export,Medium,NL,0,0,0,0,0,0,Medium,4,4,
1507,"Taylor, Barker and Hall",Corporate,NGO/Charity,High,SY,0,0,0,1,0,0,High,6,6,844
1508,Lopez Inc,Individual,Defense/Arms,High,CA,0,0,0,0,1,0,High,6,6,845
1509,Mcdonald Ltd,Financial Institution,Casino/Gambling,High,VE,0,0,0,1,0,0,High,6,6,846
1510,Wilson-Nguyen,NGO,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1511,White-Lawrence,NGO,Crypto Exchange,High,JP,0,0,0,0,0,0,High,6,6,847
1512,Jones-Kramer,Corporate,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,6,848
1513,Gray-Smith,Corporate,Real Estate,Medium,UK,0,0,0,0,0,0,Medium,4,4,
1514,Smith-Zimmerman,Financial Institution,NGO/Charity,High,CA,0,0,0,0,0,0,High,6,6,849
1515,Madden-Brown,Financial Institution,Tech,Low,AE,0,0,0,0,0,0,Low,2,2,
1516,Vasquez PLC,Individual,Retail,Low,SD,0,0,0,1,0,0,Low,2,2,
1517,"Rodriguez, Wagner and Parker",NGO,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,6,850
1518,Fields-Fox,Corporate,Financial Services,Medium,DE,0,0,0,0,1,1,Medium,4,4,
1519,Thompson-Tanner,NGO,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,6,851
1520,"Lee, Bell and Gonzales",Corporate,Casino/Gambling,High,CA,0,0,0,0,0,0,High,6,6,852
1521,"Waters, Hunt and Ellis",NGO,NGO/Charity,High,LB,0,0,0,0,0,0,High,6,6,853
1522,"Elliott, Douglas and Russell",Individual,Defense/Arms,High,SD,0,0,0,1,1,0,High,6,6,854
1523,Dillon Group,NGO,Energy/Oil,High,NL,0,0,0,0,1,1,High,6,6,855
1524,"Woodard, Garcia and Spencer",NGO,Retail,Low,CN,0,0,0,0,0,1,Medium,4,4,
1525,"Foster, Ford and Obrien",NGO,Financial Services,Medium,JP,0,0,0,0,1,0,Medium,4,4,
1526,Turner-Rhodes,Individual,Energy/Oil,High,AE,0,0,0,0,1,0,High,6,6,856
1527,"Orr, Hall and Martin",Individual,Energy/Oil,High,US,0,0,0,0,1,0,High,6,6,857
1528,Smith Ltd,Individual,Real Estate,Medium,SD,0,0,0,1,0,0,Medium,4,4,
1529,"Lopez, Schwartz and Stevenson",Financial Institution,Crypto Exchange,High,RU,0,0,0,1,0,0,High,6,6,858
1530,Bright Inc,NGO,Retail,Low,LB,0,0,0,0,0,0.5,Low,2,2,
1531,Wall PLC,NGO,Casino/Gambling,High,SY,0,0,0,1,0,0,High,6,6,859
1532,Alexander-Moore,Individual,Energy/Oil,High,CA,0,0,0,0,1,0,High,6,6,860
1533,"Jones, Jacobson and Mejia",Financial Institution,Consulting,Low,CH,0,0,0,0,0,0,Low,2,2,
1534,Johnson-Gross,NGO,Financial Services,Medium,CN,0,0,0,0,1,0,Medium,4,4,
1535,Gray-Roberts,NGO,Import/Export,Medium,AU,0,0,0,0,0,0.5,Medium,4,4,
1536,Brooks and Sons,Corporate,Real Estate,Medium,SG,0,0,0,0,0,0,Medium,4,4,
1537,Ferguson-Franklin,Financial Institution,Retail,Low,SD,0,0,0,1,0,0,Low,2,2,
1538,Butler-Mcdaniel,NGO,Defense/Arms,High,AF,0,1,0,0,1,0,High,6,6,861
1539,Larson Inc,Financial Institution,Defense/Arms,High,RU,0,0,0,1,1,0,High,6,6,862
1540,"Hernandez, Austin and Oconnell",NGO,NGO/Charity,High,IN,0,0,0,0,0,1,High,6,6,863
1541,Chen Ltd,Financial Institution,NGO/Charity,High,AU,0,0,0,0,0,0,High,6,6,864
1542,Santos Ltd,NGO,Retail,Low,AU,0,0,0,0,0,0.5,Low,2,2,
1543,"Miller, Crawford and Blair",Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0,High,6,6,865
1544,Allen PLC,NGO,Financial Services,Medium,CA,0,0,0,0,1,0,Medium,4,4,
1545,Dominguez-Foster,Financial Institution,Consulting,Low,DE,0,0,0,0,0,0,Low,2,2,
1546,Castillo Inc,NGO,Casino/Gambling,High,SD,0,0,0,1,0,0.5,High,6,6,866
1547,Peterson LLC,Financial Institution,Import/Export,Medium,AF,0,0,0,0,0,0,Medium,4,4,
1548,Brown and Sons,Individual,Consulting,Low,SD,0,0,0,1,0,0,Low,2,2,
1549,Salas LLC,NGO,NGO/Charity,High,SG,0,0,0,0,0,0,High,6,6,867
1550,Villarreal Ltd,Financial Institution,Tech,Low,SD,0,0,0,1,0,0,Low,2,2,
1551,Reid-Peck,Financial Institution,Casino/Gambling,High,CA,0,0,0,0,0,0,High,6,6,868
1552,Hernandez Group,Corporate,Import/Export,Medium,AE,0,0,0,0,0,1,Medium,4,4,
1553,Hale-Harris,NGO,Import/Export,Medium,US,0,0,0,0,0,0,Medium,4,4,
1554,Mosley LLC,Individual,Financial Services,Medium,AF,0,0,0,0,1,0,Medium,4,4,
1555,"Cooper, Holmes and Williams",NGO,Financial Services,Medium,NL,0,0,0,0,1,0.5,Medium,4,4,
1556,"Mitchell, Brewer and Graham",Financial Institution,Tech,Low,VE,0,0,0,1,0,0,Low,2,2,
1557,Hansen-Burke,Individual,Crypto Exchange,High,IN,0,0,0,0,0,0,High,6,6,869
1558,"Gibson, Cline and Newman",NGO,Defense/Arms,High,AU,0,0,0,0,1,0,High,6,6,870
1559,Brooks-Lopez,Corporate,Tech,Low,CA,0,0,0,0,0,0.5,Low,2,2,
1560,Wilcox LLC,Corporate,Energy/Oil,High,AE,0,0,0,0,1,0.5,High,6,6,871
1561,Foley-Moran,Corporate,Crypto Exchange,High,LB,0,0,0,0,0,0,High,6,6,872
1562,"Hobbs, Edwards and Chavez",Corporate,Energy/Oil,High,IN,0,0,0,0,1,0,High,6,6,873
1563,"Leonard, Miller and Clark",NGO,Tech,Low,US,0,0,0,0,0,0.5,Low,2,2,
1564,"Baker, Small and Payne",Corporate,Consulting,Low,VE,0,0,0,1,0,0,Low,2,2,
1565,Hernandez-Foster,Corporate,NGO/Charity,High,NL,0,0,0,0,0,0.5,High,6,6,874
1566,"Skinner, Gonzalez and Donovan",NGO,Defense/Arms,High,LB,0,0,0,0,1,0.5,High,6,6,875
1567,West Ltd,Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1568,"Walters, Brown and Alvarado",Financial Institution,Retail,Low,VE,0,0,0,1,0,0,Low,2,2,
1569,"Bell, Miller and Smith",Individual,Retail,Low,UK,0,0,0,0,0,0,Low,2,2,
1570,Garza-King,Individual,Financial Services,Medium,UK,0,0,0,0,1,0,Medium,4,4,
1571,Hall Group,Financial Institution,Energy/Oil,High,CH,0,1,0,0,1,0,High,6,6,876
1572,"Brady, Davis and Miller",NGO,Financial Services,Medium,RU,0,0,0,1,1,0.5,Medium,4,4,
1573,Petersen Inc,Individual,Retail,Low,KP,0,0,1,1,0,0,High,6,6,877
1574,"Arnold, West and Wheeler",Corporate,Tech,Low,AU,0,0,0,0,0,1,Medium,4,4,
1575,"Li, Potter and Davidson",NGO,Casino/Gambling,High,RU,0,0,0,1,0,0,High,6,6,878
1576,Brown-Green,Corporate,Energy/Oil,High,NL,0,0,0,0,1,0,High,6,6,879
1577,"Allen, Bryant and Martin",Corporate,Financial Services,Medium,IN,0,0,0,0,1,0,Medium,4,4,
1578,Vance LLC,Corporate,Financial Services,Medium,AF,0,0,0,0,1,0.5,Medium,4,4,
1579,"Barnes, Morrow and Cervantes",NGO,NGO/Charity,High,FR,0,0,0,0,0,0.5,High,6,6,880
1580,Gray Group,NGO,NGO/Charity,High,AU,0,0,0,0,0,0,High,6,6,881
1581,"Tran, Thomas and Leon",NGO,Financial Services,Medium,AE,0,0,0,0,1,0,Medium,4,4,
1582,Moreno-Flores,Corporate,Crypto Exchange,High,IR,0,0,1,1,0,0,High,6,6,882
1583,Luna Ltd,NGO,Casino/Gambling,High,CN,1,0,0,0,0,0,High,6,6,883
1584,Anderson-Chambers,NGO,Real Estate,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1585,"Daniels, Robertson and Jones",Individual,Consulting,Low,CA,0,0,0,0,0,0,Low,2,2,
1586,"Adams, Sparks and Jones",NGO,Consulting,Low,FR,0,0,0,0,0,0,Low,2,2,
1587,"Kramer, Mueller and Hardin",Financial Institution,Real Estate,Medium,AU,0,0,0,0,0,0,Medium,4,4,
1588,"Williams, Johnson and Tucker",Corporate,Energy/Oil,High,FR,0,0,0,0,1,0,High,6,6,884
1589,"Melton, Hunter and Chen",Individual,Financial Services,Medium,SG,0,0,0,0,1,0,Medium,4,4,
1590,Curtis-Galloway,Individual,Energy/Oil,High,LB,0,0,0,0,1,0,High,6,6,885
1591,Wilson-Wilson,Individual,Consulting,Low,IR,0,0,1,1,0,0,High,6,6,886
1592,Hansen and Sons,Individual,Crypto Exchange,High,CA,0,0,0,0,0,0,High,6,6,887
1593,Mccarthy LLC,Individual,Defense/Arms,High,FR,0,1,0,0,1,0,High,6,6,888
1594,"Hoover, Robertson and Alvarez",Financial Institution,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,6,889
1595,"Sweeney, Dominguez and Kirby",NGO,Crypto Exchange,High,SG,0,0,0,0,0,0,High,6,6,890
1596,Mclaughlin Inc,Individual,Defense/Arms,High,SG,0,0,0,0,1,0,High,6,6,891
1597,Carter-Potter,NGO,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,6,892
1598,Shannon-Jones,Individual,Energy/Oil,High,AF,0,0,0,0,1,0,High,6,6,893
1599,Williams-Sullivan,Individual,Import/Export,Medium,JP,0,0,0,0,0,0,Medium,4,4,
1600,Poole LLC,NGO,Casino/Gambling,High,FR,0,0,0,0,0,0,High,6,6,894
1601,Thompson LLC,NGO,Import/Export,Medium,SY,1,0,0,1,0,0.5,High,6,6,895
1602,"Vincent, Carey and Andrews",Financial Institution,Real Estate,Medium,VE,0,0,0,1,0,0,Medium,4,4,
1603,"Perry, Price and Joseph",Individual,Crypto Exchange,High,CA,0,0,0,0,0,0,High,6,6,896
1604,Garcia PLC,NGO,Import/Export,Medium,KP,0,0,1,1,0,0,High,6,6,897
1605,Howell and Sons,Corporate,Import/Export,Medium,LB,0,0,0,0,0,0.5,Medium,4,4,
1606,Edwards-Estes,NGO,Real Estate,Medium,IR,0,0,1,1,0,0,High,6,6,898
1607,Santiago-Murphy,Corporate,Financial Services,Medium,FR,0,0,0,0,1,0.5,Medium,4,4,
1608,Holland LLC,NGO,Financial Services,Medium,DE,0,0,0,0,1,0,Medium,4,4,
1609,Brown Inc,NGO,NGO/Charity,High,SD,0,0,0,1,0,0,High,6,6,899
1610,Hall-Torres,Individual,Retail,Low,SG,0,0,0,0,0,0,Low,2,2,
1611,Smith-Coleman,Corporate,Tech,Low,CA,0,0,0,0,0,0,Low,2,2,
1612,"Burnett, Robinson and Hurley",Financial Institution,Crypto Exchange,High,AU,0,0,0,0,0,0,High,6,6,900
1613,Mejia PLC,Corporate,Tech,Low,IR,0,0,1,1,0,1,High,6,6,901
1614,Ortiz LLC,Individual,Retail,Low,US,0,0,0,0,0,0,Low,2,2,
1615,Conner-Delgado,Financial Institution,NGO/Charity,High,UK,0,0,0,0,0,0,High,6,6,902
1616,"Bass, Lopez and Johnson",Financial Institution,Financial Services,Medium,NL,0,0,0,0,1,0,Medium,4,4,
1617,Walker LLC,NGO,Financial Services,Medium,KP,0,0,1,1,1,0,High,6,6,903
1618,Ramirez-Lopez,NGO,Import/Export,Medium,VE,0,0,0,1,0,0,Medium,4,4,
1619,"Berger, Davis and Carson",Individual,Consulting,Low,UK,0,0,0,0,0,0,Low,2,2,
1620,Miller Inc,NGO,Import/Export,Medium,FR,0,0,0,0,0,0,Medium,4,4,
1621,"Johnston, Allen and Stephens",NGO,Casino/Gambling,High,NL,0,0,0,0,0,0,High,6,6,904
1622,Porter-Rosales,Financial Institution,Real Estate,Medium,CH,0,0,0,0,0,0,Medium,4,4,
1623,"Black, Bennett and Arellano",Corporate,Energy/Oil,High,AU,0,0,0,0,1,0,High,6,6,905
1624,Robinson-Johnson,Individual,NGO/Charity,High,CN,0,0,0,0,0,0,High,6,6,906
1625,Powell-Robinson,Individual,Energy/Oil,High,UK,0,0,0,0,1,0,High,6,6,907
1626,Lee-Porter,Financial Institution,Tech,Low,CA,0,0,0,0,0,0,Low,2,2,
1627,"Sparks, Bailey and Bentley",Corporate,Real Estate,Medium,SD,0,0,0,1,0,0,Medium,4,4,
